270101 N- ----NSF- ----NSF Ἀποκάλυψις Ἀποκάλυψις ἀποκάλυψις ἀποκάλυψις
272010 N- ----NSN- ----CSN θηρίον θηρίον θηρίον θηρίον
272010 C- -------- ------- καὶ καὶ καί καί
272010 RA ----NSM- ----NSM ὁ ὁ ὁ ὁ
272010 N- ----NSM- ----NSM ψευδοπροφήτης, ψευδοπροφήτης ψευδοπροφήτης ψευδοπροφήτης
272010 C- -------- ------- καὶ καὶ καί καί
272010 V- 3FPI-P-- FPI3-P- βασανισθήσονται βασανισθήσονται βασανισθήσονται βασανίζω
272010 N- ----GSF- ----GSF ἡμέρας ἡμέρας ἡμέρας ἡμέρα
272010 C- -------- ------- καὶ καὶ καί καί
272010 N- ----GSF- ----GSF νυκτὸς νυκτὸς νυκτός νύξ
272010 P- -------- ------- εἰς εἰς εἰς εἰς
272010 RA ----APM- ----APM τοὺς τοὺς τούς ὁ
272010 N- ----APM- ----APM αἰῶνας αἰῶνας αἰῶνας αἰών
272010 RA ----GPM- ----GPX τῶν τῶν τῶν ὁ
272010 N- ----GPM- ----GPX αἰώνων. αἰώνων αἰώνων αἰών
272011 C- -------- ------- Καὶ Καὶ καί καί
272011 V- 1AAI-S-- AAI1-S- εἶδον εἶδον εἶδον ὁράω
272011 N- ----ASM- ----ASM θρόνον θρόνον θρόνον θρόνος
272011 A- ----ASM- ----ASM μέγαν μέγαν μέγαν μέγας
272011 A- ----ASM- ----ASM λευκὸν λευκὸν λευκόν λευκός
272011 C- -------- ------- καὶ καὶ καί καί
272011 RA ----ASM- ----ASM τὸν τὸν τόν ὁ
272011 V- -PMPASM- PMP-ASM καθήμενον καθήμενον καθήμενον κάθημαι
272011 P- -------- ------- ⸂ἐπ’ ἐπ’ ἐπί ἐπί
272011 RP ----GSM- ----GSY αὐτοῦ⸃, αὐτοῦ αὐτοῦ αὐτός
272011 RR ----GSM- ----GSY οὗ οὗ οὗ ὅς
272011 P- -------- ------- ἀπὸ ἀπὸ ἀπό ἀπό
272011 RA ----GSN- ----GSY ⸀τοῦ τοῦ τοῦ ὁ
272011 N- ----GSN- ----GSY προσώπου προσώπου προσώπου πρόσωπον
272011 V- 3AAI-S-- AAI3-S- ἔφυγεν ἔφυγεν ἔφυγε(ν) φεύγω
272011 RA ----NSF- ----NSF ἡ ἡ ἡ ὁ
272011 N- ----NSF- ----NSF γῆ γῆ γῆ γῆ
272011 C- -------- ------- καὶ καὶ καί καί
272011 RA ----NSM- ----NSM ὁ ὁ ὁ ὁ
272011 N- ----NSM- ----NSM οὐρανός, οὐρανός οὐρανός οὐρανός
272011 C- -------- ------- καὶ καὶ καί καί
272011 N- ----NSM- ----NSM τόπος τόπος τόπος τόπος
272011 D- -------- ------- οὐχ οὐχ οὐ οὐ
272011 V- 3API-S-- API3-S- εὑρέθη εὑρέθη εὑρέθη εὑρίσκω
272011 RP ----DPM- ----DPY αὐτοῖς. αὐτοῖς αὐτοῖς αὐτός
272012 C- -------- ------- καὶ καὶ καί καί
272012 V- 1AAI-S-- AAI1-S- εἶδον εἶδον εἶδον ὁράω
272012 RA ----APM- ----APM τοὺς τοὺς τούς ὁ
272012 A- ----APM- ----APM νεκρούς, νεκρούς νεκρούς νεκρός
272012 RA ----APM- ----APM τοὺς τοὺς τούς ὁ
272012 A- ----APM- ----APM μεγάλους μεγάλους μεγάλους μέγας
272012 C- -------- ------- καὶ καὶ καί καί
272012 RA ----APM- ----APM τοὺς τοὺς τούς ὁ
272012 A- ----APM- ----APM μικρούς, μικρούς μικρούς μικρός
272012 V- -XAPAPM- XAP-APM ἑστῶτας ἑστῶτας ἑστῶτας ἵστημι
272012 P- -------- ------- ἐνώπιον ἐνώπιον ἐνώπιον ἐνώπιον
272012 RA ----GSM- ----GSY τοῦ τοῦ τοῦ ὁ
272012 N- ----GSM- ----GSY θρόνου, θρόνου θρόνου θρόνος
272012 C- -------- ------- καὶ καὶ καί καί
272012 N- ----NPN- ----CPN βιβλία βιβλία βιβλία βιβλίον
272012 V- 3API-P-- API3-P- ἠνοίχθησαν· ἠνοίχθησαν ἠνοίχθησαν ἀνοίγω
272012 C- -------- ------- καὶ καὶ καί καί
272012 A- ----NSN- ----CSN ἄλλο ἄλλο ἄλλο ἄλλος
272012 N- ----NSN- ----CSN βιβλίον βιβλίον βιβλίον βιβλίον
272012 V- 3API-S-- API3-S- ἠνοίχθη, ἠνοίχθη ἠνοίχθη ἀνοίγω
272012 RR ----NSN- ----CSN ὅ ὅ ὅ ὅς
272012 V- 3PAI-S-- PAI3-S- ἐστιν ἐστιν ἐστί(ν) εἰμί
272012 RA ----GSF- ----GSF τῆς τῆς τῆς ὁ
272012 N- ----GSF- ----GSF ζωῆς· ζωῆς ζωῆς ζωή
272012 C- -------- ------- καὶ καὶ καί καί
272012 V- 3API-P-- API3-P- ἐκρίθησαν ἐκρίθησαν ἐκρίθησαν κρίνω
272012 RA ----NPM- ----NPM οἱ οἱ οἱ ὁ
272012 A- ----NPM- ----NPM νεκροὶ νεκροὶ νεκροί νεκρός
272012 P- -------- ------- ἐκ ἐκ ἐκ ἐκ
272012 RA ----GPN- ----GPX τῶν τῶν τῶν ὁ
272012 V- -XPPGPN- XMP-GPX γεγραμμένων γεγραμμένων γεγραμμένων γράφω
272012 P- -------- ------- ἐν ἐν ἐν ἐν
272012 RA ----DPN- ----DPY τοῖς τοῖς τοῖς ὁ
272012 N- ----DPN- ----DPY βιβλίοις βιβλίοις βιβλίοις βιβλίον
272012 P- -------- ------- κατὰ κατὰ κατά κατά
272012 RA ----APN- ----CPN τὰ τὰ τά ὁ
272012 N- ----APN- ----CPN ἔργα ἔργα ἔργα ἔργον
272012 RP ----GPM- ----GPX αὐτῶν. αὐτῶν αὐτῶν αὐτός
272013 C- -------- ------- καὶ καὶ καί καί
272013 V- 3AAI-S-- AAI3-S- ἔδωκεν ἔδωκεν ἔδωκε(ν) δίδωμι
272013 RA ----NSF- ----NSF ἡ ἡ ἡ ὁ
272013 N- ----NSF- ----NSF θάλασσα θάλασσα θάλασσα θάλασσα
272013 RA ----APM- ----APM τοὺς τοὺς τούς ὁ
272013 A- ----APM- ----APM νεκροὺς νεκροὺς νεκρούς νεκρός
272013 RA ----APM- ----APM τοὺς τοὺς τούς ὁ
272013 P- -------- ------- ἐν ἐν ἐν ἐν
272013 RP ----DSF- ----DSF αὐτῇ, αὐτῇ αὐτῇ αὐτός
272013 C- -------- ------- καὶ καὶ καί καί
272013 RA ----NSM- ----NSM ὁ ὁ ὁ ὁ
272013 N- ----NSM- ----NSM θάνατος θάνατος θάνατος θάνατος
272013 C- -------- ------- καὶ καὶ καί καί
272013 RA ----NSM- ----NSM ὁ ὁ ὁ ὁ
272013 N- ----NSM- ----NSM ᾅδης ᾅδης ᾅδης ᾅδης
272013 V- 3AAI-P-- AAI3-P- ἔδωκαν ἔδωκαν ἔδωκαν δίδωμι
272013 RA ----APM- ----APM τοὺς τοὺς τούς ὁ
272013 A- ----APM- ----APM νεκροὺς νεκροὺς νεκρούς νεκρός
272013 RA ----APM- ----APM τοὺς τοὺς τούς ὁ
272013 P- -------- ------- ἐν ἐν ἐν ἐν
272013 RP ----DPM- ----DPY αὐτοῖς, αὐτοῖς αὐτοῖς αὐτός
272013 C- -------- ------- καὶ καὶ καί καί
272013 V- 3API-P-- API3-P- ἐκρίθησαν ἐκρίθησαν ἐκρίθησαν κρίνω
272013 A- ----NSM- ----NSM ἕκαστος ἕκαστος ἕκαστος ἕκαστος
272013 P- -------- ------- κατὰ κατὰ κατά κατά
272013 RA ----APN- ----CPN τὰ τὰ τά ὁ
272013 N- ----APN- ----CPN ἔργα ἔργα ἔργα ἔργον
272013 RP ----GPM- ----GPX αὐτῶν. αὐτῶν αὐτῶν αὐτός
272014 C- -------- ------- καὶ καὶ καί καί
272014 RA ----NSM- ----NSM ὁ ὁ ὁ ὁ
272014 N- ----NSM- ----NSM θάνατος θάνατος θάνατος θάνατος
272014 C- -------- ------- καὶ καὶ καί καί
272014 RA ----NSM- ----NSM ὁ ὁ ὁ ὁ
272014 N- ----NSM- ----NSM ᾅδης ᾅδης ᾅδης ᾅδης
272014 V- 3API-P-- API3-P- ἐβλήθησαν ἐβλήθησαν ἐβλήθησαν βάλλω
272014 P- -------- ------- εἰς εἰς εἰς εἰς
272014 RA ----ASF- ----ASF τὴν τὴν τήν ὁ
272014 N- ----ASF- ----ASF λίμνην λίμνην λίμνην λίμνη
272014 RA ----GSN- ----GSY τοῦ τοῦ τοῦ ὁ
272014 N- ----GSN- ----GSY πυρός. πυρός πυρός πῦρ
272014 RD ----NSM- ----NSM οὗτος οὗτος οὗτος οὗτος
272014 RA ----NSM- ----NSM ὁ ὁ ὁ ὁ
272014 N- ----NSM- ----NSM ⸂θάνατος θάνατος θάνατος θάνατος
272014 RA ----NSM- ----NSM ὁ ὁ ὁ ὁ
272014 A- ----NSM- ----NSM δεύτερός⸃ δεύτερός δεύτερος δεύτερος
272014 V- 3PAI-S-- PAI3-S- ἐστιν, ἐστιν ἐστί(ν) εἰμί
272014 RA ----NSF- ----NSF ἡ ἡ ἡ ὁ
272014 N- ----NSF- ----NSF λίμνη λίμνη λίμνη λίμνη
272014 RA ----GSN- ----GSY τοῦ τοῦ τοῦ ὁ
272014 N- ----GSN- ----GSY πυρός. πυρός πυρός πῦρ
272015 C- -------- ------- καὶ καὶ καί καί
272015 C- -------- ------- εἴ εἴ εἰ εἰ
272015 RI ----NSM- ----NSZ τις τις τὶς τις
272015 D- -------- ------- οὐχ οὐχ οὐ οὐ
272015 V- 3API-S-- API3-S- εὑρέθη εὑρέθη εὑρέθη εὑρίσκω
272015 P- -------- ------- ἐν ἐν ἐν ἐν
272015 RA ----DSF- ----DSF ⸂τῇ τῇ τῇ ὁ
272015 N- ----DSF- ----DSF βίβλῳ⸃ βίβλῳ βίβλῳ βίβλος
272015 RA ----GSF- ----GSF τῆς τῆς τῆς ὁ
272015 N- ----GSF- ----GSF ζωῆς ζωῆς ζωῆς ζωή
272015 V- -XPPNSM- XMP-NSM γεγραμμένος, γεγραμμένος γεγραμμένος γράφω
272015 V- 3API-S-- API3-S- ἐβλήθη ἐβλήθη ἐβλήθη βάλλω
272015 P- -------- ------- εἰς εἰς εἰς εἰς
272015 RA ----ASF- ----ASF τὴν τὴν τήν ὁ
272015 N- ----ASF- ----ASF λίμνην λίμνην λίμνην λίμνη
272015 RA ----GSN- ----GSY τοῦ τοῦ τοῦ ὁ
272015 N- ----GSN- ----GSY πυρός. πυρός πυρός πῦρ
272101 C- -------- ------- Καὶ Καὶ καί καί
272101 V- 1AAI-S-- AAI1-S- εἶδον εἶδον εἶδον ὁράω
272101 N- ----ASM- ----ASM οὐρανὸν οὐρανὸν οὐρανόν οὐρανός
272101 A- ----ASM- ----ASM καινὸν καινὸν καινόν καινός
272101 C- -------- ------- καὶ καὶ καί καί
272101 N- ----ASF- ----ASF γῆν γῆν γῆν γῆ
272101 A- ----ASF- ----ASF καινήν· καινήν καινήν καινός
272101 RA ----NSM- ----NSM ὁ ὁ ὁ ὁ
272101 C- -------- ------- γὰρ γὰρ γάρ γάρ
272101 A- ----NSM- ----NSM πρῶτος πρῶτος πρῶτος πρῶτος
272101 N- ----NSM- ----NSM οὐρανὸς οὐρανὸς οὐρανός οὐρανός
272101 C- -------- ------- καὶ καὶ καί καί
272101 RA ----NSF- ----NSF ἡ ἡ ἡ ὁ
272101 A- ----NSF- ----NSF πρώτη πρώτη πρώτη πρῶτος
272101 N- ----NSF- ----NSF γῆ γῆ γῆ γῆ
272101 V- 3AAI-P-- AAI3-P- ἀπῆλθαν, ἀπῆλθαν ἀπῆλθαν ἀπέρχομαι
272101 C- -------- ------- καὶ καὶ καί καί
272101 RA ----NSF- ----NSF ἡ ἡ ἡ ὁ
272101 N- ----NSF- ----NSF θάλασσα θάλασσα θάλασσα θάλασσα
272101 D- -------- ------- οὐκ οὐκ οὐ οὐ
272101 V- 3PAI-S-- PAI3-S- ἔστιν ἔστιν ἐστί(ν) εἰμί
272101 D- -------- ------- ἔτι. ἔτι ἔτι ἔτι
272102 C- -------- ------- καὶ καὶ καί καί
272102 RA ----ASF- ----ASF τὴν τὴν τήν ὁ
272102 N- ----ASF- ----ASF πόλιν πόλιν πόλιν πόλις
272102 RA ----ASF- ----ASF τὴν τὴν τήν ὁ
272102 A- ----ASF- ----ASF ἁγίαν ἁγίαν ἁγίαν ἅγιος
272102 N- ----ASF- ------- Ἰερουσαλὴμ Ἰερουσαλὴμ Ἰερουσαλήμ Ἰερουσαλήμ
272102 A- ----ASF- ----ASF καινὴν καινὴν καινήν καινός
272102 V- 1AAI-S-- AAI1-S- εἶδον εἶδον εἶδον ὁράω
272102 V- -PAPASF- PAP-ASF καταβαίνουσαν καταβαίνουσαν καταβαίνουσαν καταβαίνω
272102 P- -------- ------- ἐκ ἐκ ἐκ ἐκ
272102 RA ----GSM- ----GSY τοῦ τοῦ τοῦ ὁ
272102 N- ----GSM- ----GSY οὐρανοῦ οὐρανοῦ οὐρανοῦ οὐρανός
272102 P- -------- ------- ἀπὸ ἀπὸ ἀπό ἀπό
272102 RA ----GSM- ----GSY τοῦ τοῦ τοῦ ὁ
272102 N- ----GSM- ----GSY θεοῦ, θεοῦ θεοῦ θεός
272102 V- -XPPASF- XMP-ASF ἡτοιμασμένην ἡτοιμασμένην ἡτοιμασμένην ἑτοιμάζω
272102 C- -------- ------- ὡς ὡς ὡς ὡς
272102 N- ----ASF- ----ASF νύμφην νύμφην νύμφην νύμφη
272102 V- -XPPASF- XMP-ASF κεκοσμημένην κεκοσμημένην κεκοσμημένην κοσμέω
272102 RA ----DSM- ----DSY τῷ τῷ τῷ ὁ
272102 N- ----DSM- ----DSY ἀνδρὶ ἀνδρὶ ἀνδρί ἀνήρ
272102 RP ----GSF- ----GSF αὐτῆς. αὐτῆς αὐτῆς αὐτός
272103 C- -------- ------- καὶ καὶ καί καί
272103 V- 1AAI-S-- AAI1-S- ἤκουσα ἤκουσα ἤκουσα ἀκούω
272103 N- ----GSF- ----GSF φωνῆς φωνῆς φωνῆς φωνή
272103 A- ----GSF- ----GSF μεγάλης μεγάλης μεγάλης μέγας
272103 P- -------- ------- ἐκ ἐκ ἐκ ἐκ
272103 RA ----GSM- ----GSY τοῦ τοῦ τοῦ ὁ
272103 N- ----GSM- ----GSY ⸀θρόνου θρόνου θρόνου θρόνος
272103 V- -PAPGSF- PAP-GSF λεγούσης· λεγούσης λεγούσης λέγω
272103 X- -------- PAP-GSF Ἰδοὺ Ἰδοὺ ἰδού ἰδού
272103 RA ----NSF- ----NSF ἡ ἡ ἡ ὁ
272103 N- ----NSF- ----NSF σκηνὴ σκηνὴ σκηνή σκηνή
272103 RA ----GSM- ----GSY τοῦ τοῦ τοῦ ὁ
272103 N- ----GSM- ----GSY θεοῦ θεοῦ θεοῦ θεός
272103 P- -------- ------- μετὰ μετὰ μετά μετά
272103 RA ----GPM- ----GPX τῶν τῶν τῶν ὁ
272103 N- ----GPM- ----GPX ἀνθρώπων, ἀνθρώπων ἀνθρώπων ἄνθρωπος
272103 C- -------- ------- καὶ καὶ καί καί
272103 V- 3FAI-S-- FAI3-S- σκηνώσει σκηνώσει σκηνώσει σκηνόω
272103 P- -------- ------- μετ’ μετ’ μετά μετά
272103 RP ----GPM- ----GPX αὐτῶν, αὐτῶν αὐτῶν αὐτός
272103 C- -------- ------- καὶ καὶ καί καί
272103 RP ----NPM- ----NPM αὐτοὶ αὐτοὶ αὐτοί αὐτός
272103 N- ----NPM- ----NPM ⸀λαοὶ λαοὶ λαοί λαός
272103 RP ----GSM- ----GSY αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
272103 V- 3FMI-P-- FMI3-P- ἔσονται, ἔσονται ἔσονται εἰμί
272103 C- -------- ------- καὶ καὶ καί καί
272103 RP ----NSM- ----NSM αὐτὸς αὐτὸς αὐτός αὐτός
272103 RA ----NSM- ----NSM ὁ ὁ ὁ ὁ
272103 N- ----NSM- ----NSM θεὸς θεὸς θεός θεός
272103 P- -------- ------- ⸂μετ’ μετ’ μετά μετά
272103 RP ----GPM- ----GPX αὐτῶν αὐτῶν αὐτῶν αὐτός
272103 V- 3FMI-S-- FMI3-S- ἔσται⸃, ἔσται ἔσται εἰμί
272104 C- -------- ------- καὶ καὶ καί καί
272104 V- 3FAI-S-- FAI3-S- ἐξαλείψει ἐξαλείψει ἐξαλείψει ἐξαλείφω
272104 A- ----ASN- ----CSN πᾶν πᾶν πᾶν πᾶς
272104 N- ----ASN- ----CSN δάκρυον δάκρυον δάκρυον δάκρυον
272104 P- -------- ------- ⸀ἐκ ἐκ ἐκ ἐκ
272104 RA ----GPM- ----GPX τῶν τῶν τῶν ὁ
272104 N- ----GPM- ----GPX ὀφθαλμῶν ὀφθαλμῶν ὀφθαλμῶν ὀφθαλμός
272104 RP ----GPM- ----GPX αὐτῶν, αὐτῶν αὐτῶν αὐτός
272104 C- -------- ------- καὶ καὶ καί καί
272104 RA ----NSM- ----NSM ὁ ὁ ὁ ὁ
272104 N- ----NSM- ----NSM θάνατος θάνατος θάνατος θάνατος
272104 D- -------- ------- οὐκ οὐκ οὐ οὐ
272104 V- 3FMI-S-- FMI3-S- ἔσται ἔσται ἔσται εἰμί
272104 D- -------- ------- ἔτι· ἔτι ἔτι ἔτι
272104 C- -------- ------- οὔτε οὔτε οὔτε οὔτε
272104 N- ----NSN- ----CSN πένθος πένθος πένθος πένθος
272104 C- -------- ------- οὔτε οὔτε οὔτε οὔτε
272104 N- ----NSF- ----NSF κραυγὴ κραυγὴ κραυγή κραυγή
272104 C- -------- ------- οὔτε οὔτε οὔτε οὔτε
272104 N- ----NSM- ----NSM πόνος πόνος πόνος πόνος
272104 D- -------- ------- οὐκ οὐκ οὐ οὐ
272104 V- 3FMI-S-- FMI3-S- ἔσται ἔσται ἔσται εἰμί
272104 D- -------- ------- ⸀ἔτι. ἔτι ἔτι ἔτι
272104 RA ----NPN- ----CPN τὰ τὰ τά ὁ
272104 A- ----NPN- ----CPN πρῶτα πρῶτα πρῶτα πρῶτος
272104 V- 3AAI-P-- AAI3-P- ἀπῆλθαν. ἀπῆλθαν ἀπῆλθαν ἀπέρχομαι
272105 C- -------- ------- Καὶ Καὶ καί καί
272105 V- 3AAI-S-- AAI3-S- εἶπεν εἶπεν εἶπε(ν) λέγω
272105 RA ----NSM- ----NSM ὁ ὁ ὁ ὁ
272105 V- -PMPNSM- PMP-NSM καθήμενος καθήμενος καθήμενος κάθημαι
272105 P- -------- ------- ἐπὶ ἐπὶ ἐπί ἐπί
272105 RA ----DSM- ----DSY τῷ τῷ τῷ ὁ
272105 N- ----DSM- ----DSY θρόνῳ· θρόνῳ θρόνῳ θρόνος
272105 X- -------- ----DSY Ἰδοὺ Ἰδοὺ ἰδού ἰδού
272105 A- ----APN- ----CPN ⸂καινὰ καινὰ καινά καινός
272105 V- 1PAI-S-- PAI1-S- ποιῶ ποιῶ ποιῶ ποιέω
272105 A- ----APN- ----CPN πάντα⸃. πάντα πάντα πᾶς
272105 C- -------- ------- καὶ καὶ καί καί
272105 V- 3PAI-S-- PAI3-S- ⸀λέγει· λέγει λέγει λέγω
272105 V- 2AAD-S-- AAD2-S- Γράψον, Γράψον γράψον γράφω
272105 C- -------- ------- ὅτι ὅτι ὅτι ὅτι
272105 RD ----NPM- ----NPM οὗτοι οὗτοι οὗτοι οὗτος
272105 RA ----NPM- ----NPM οἱ οἱ οἱ ὁ
272105 N- ----NPM- ----NPM λόγοι λόγοι λόγοι λόγος
272105 A- ----NPM- ----NPM ⸂πιστοὶ πιστοὶ πιστοί πιστός
272105 C- -------- ------- καὶ καὶ καί καί
272105 A- ----NPM- ----NPM ἀληθινοί⸃ ἀληθινοί ἀληθινοί ἀληθινός
272105 V- 3PAI-P-- PAI3-P- εἰσιν. εἰσιν εἰσί(ν) εἰμί
272106 C- -------- ------- καὶ καὶ καί καί
272106 V- 3AAI-S-- AAI3-S- εἶπέν εἶπέν εἶπε(ν) λέγω
272106 RP ----DS-- ----DS- μοι· μοι μοι ἐγώ
272106 V- 3XAI-P-- XAI3-P- ⸂Γέγοναν. Γέγοναν γέγοναν γίνομαι
272106 RP ----NS-- ----NS- ἐγὼ⸃ ἐγὼ ἐγώ ἐγώ
272106 RA ----NSN- ----CSN τὸ τὸ τό ὁ
